Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,SCP,Block_ID,Datalogger_ID,Photo.by,Measured.by,Leg.length,Which.leg.,Notes,round,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes,Exclude
Estonia,Estonia,Paernu,E18-Paernu-45,E18-Paernu-45_e,n,1,16-08-18,16-04-19,0.375,L. Zander,16-04-19,0.395833333,-29.02,NA,NA,A.Machnis,A.Machnis,556.45,right,NA,post,5479.41,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-45,E18-Paernu-45_f,n,1,16-08-18,16-04-19,0.375,L. Zander,16-04-19,0.395833333,-27.88,NA,NA,A.Machnis,A.Machnis,555.77,right,NA,post,5479.41,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-45,E18-Paernu-45_g,n,1,16-08-18,16-04-19,0.375,L. Zander,16-04-19,0.395833333,-25.94,NA,NA,A.Machnis,A.Machnis,586.64,right,NA,post,5479.41,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-45,E18-Paernu-45_h,n,1,16-08-18,16-04-19,0.375,L. Zander,16-04-19,0.395833333,-27.89,NA,NA,A.Machnis,A.Machnis,596.4,right,NA,post,5479.41,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_a,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-21.83,C,B,NA,NA,NA,NA,deformed,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_b,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-29.06,C,B,A.Machnis,A.Machnis,559.33,right,NA,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_c,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-20.86,C,B,NA,NA,NA,NA,deformed,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_d,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-28.2,C,B,A.Machnis,A.Machnis,553.84,right,NA,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_e,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-26.42,C,B,A.Machnis,A.Machnis,573.37,right,NA,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_f,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-20.63,C,B,A.Machnis,A.Machnis,577.26,right,NA,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_g,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-28.71,C,B,A.Machnis,A.Machnis,554.94,right,NA,post,6471.16,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-47,E18-Paernu-47_h,n,1,22-08-18,22-04-19,0.625,L. Zander,22-04-19,0.642361111,-28.05,C,B,A.Machnis,A.Machnis,502.48,right,NA,post,6471.16,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_a,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-25.06,NA,NA,A.Machnis,A.Machnis,620.54,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_b,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-26.51,NA,NA,A.Machnis,A.Machnis,600.16,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_c,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-26.96,NA,NA,A.Machnis,A.Machnis,607.57,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_d,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-24.92,NA,NA,A.Machnis,A.Machnis,603.83,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_e,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-28.01,NA,NA,A.Machnis,A.Machnis,624.02,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_f,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-26.79,NA,NA,A.Machnis,A.Machnis,623.95,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_g,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-27.05,NA,NA,A.Machnis,A.Machnis,606.56,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_h,n,1,19-08-18,19-04-19,0.625,L. Zander,19-04-19,0.625,-26.94,NA,NA,A.Machnis,A.Machnis,591.79,right,NA,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_a,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-24.85,C,A,A.Machnis,A.Machnis,575.03,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_b,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-23.57,C,A,A.Machnis,A.Machnis,552.06,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_c,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-27.86,C,A,A.Machnis,A.Machnis,589.51,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_d,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,NA,C,A,A.Machnis,A.Machnis,548.09,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_e,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-26.45,C,A,A.Machnis,A.Machnis,591.74,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_f,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-28,C,A,A.Machnis,A.Machnis,537.24,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_g,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-26.84,C,A,A.Machnis,A.Machnis,588.14,right,freezer confusion,post,6026.42,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-5,E18-Paernu-5_h,n,2,01-09-18,05-05-19,0.625,L. Zander,05-05-19,0.625,-27.13,C,A,A.Machnis,A.Machnis,564.15,right,freezer confusion,post,6026.42,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_a,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-28.87,A,D,A.Machnis,A.Machnis,578.63,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_b,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-29,A,D,A.Machnis,A.Machnis,563.36,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_c,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-28.54,A,D,A.Machnis,A.Machnis,562.28,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_d,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-28.21,A,D,A.Machnis,A.Machnis,558,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_e,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-29.21,A,D,A.Machnis,A.Machnis,529.81,left,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_f,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-28.79,A,D,A.Machnis,A.Machnis,564.21,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_g,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-26.85,A,D,A.Machnis,A.Machnis,568.58,right,NA,post,6787.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-51,E18-Paernu-51_h,n,1,10-08-18,09-04-19,0.625,M. Sheffer,09-04-19,0.627083333,-28.75,A,D,A.Machnis,A.Machnis,574.86,right,NA,post,6787.69,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_a,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-27.69,C,A,A.Machnis,A.Machnis,543.18,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_b,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-26.22,C,A,A.Machnis,A.Machnis,545.14,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_c,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-26.35,C,A,A.Machnis,A.Machnis,555.75,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_d,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-28.92,C,A,A.Machnis,A.Machnis,549.47,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_e,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-24.12,C,A,A.Machnis,A.Machnis,550.03,left,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_f,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-25.99,C,A,A.Machnis,A.Machnis,569.61,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_g,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-28.75,C,A,A.Machnis,A.Machnis,540.88,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-53,E18-Paernu-53_h,n,1,07-08-18,07-04-19,0.625,J. Balk,07-04-19,0.623611111,-27.5,C,A,A.Machnis,A.Machnis,529.45,right,NA,post,5040.74,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_a,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-27.77,B,B,A.Machnis,A.Machnis,613.87,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_b,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-27.86,B,B,A.Machnis,A.Machnis,580.82,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_c,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-26.63,B,B,A.Machnis,A.Machnis,573.85,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_d,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-23.99,B,B,A.Machnis,A.Machnis,584.51,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_e,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-28.55,B,B,A.Machnis,A.Machnis,579.02,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_f,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-22.25,B,B,A.Machnis,A.Machnis,566.86,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_g,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-26.23,B,B,A.Machnis,A.Machnis,607.34,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_h,n,1,15-08-18,15-04-19,0.625,L. Zander,15-04-19,0.624305556,-26.3,B,B,A.Machnis,A.Machnis,589.09,right,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_a,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_b,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_c,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_d,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_e,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_f,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_g,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-54,E18-Paernu-54_h,n,2,31-08-18,01-05-19,0.625,M. Sheffer,01-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,6962.18,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_a,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-23.25,B,C,A.Machnis,A.Machnis,597.47,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_b,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-28.39,B,C,A.Machnis,A.Machnis,589.07,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_c,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-29.77,B,C,A.Machnis,A.Machnis,570.55,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_d,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-26.99,B,C,A.Machnis,A.Machnis,606.2,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_e,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-28.49,B,C,A.Machnis,A.Machnis,568.59,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_f,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-28.3,B,C,A.Machnis,A.Machnis,592.77,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_g,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-28.47,B,C,A.Machnis,A.Machnis,571.93,right,NA,post,6821.69,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-56,E18-Paernu-56_h,n,1,07-08-18,05-04-19,0.375,T. Moeller,05-04-19,0.375,-30.55,B,C,A.Machnis,A.Machnis,573.27,right,NA,post,6821.69,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_a,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-27.5,NA,NA,J. Balk,A.Machnis,934.15,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_b,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-27.94,NA,NA,J. Balk,A.Machnis,934.27,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_c,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-18.27,NA,NA,J. Balk,A.Machnis,945.04,right,NA,post,5411.65,M. Sheffer,NA,yes
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_d,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-28.07,NA,NA,J. Balk,A.Machnis,945.75,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_e,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-26.69,NA,NA,J. Balk,A.Machnis,920.18,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_f,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-29.81,NA,NA,J. Balk,A.Machnis,809.04,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_g,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-27.25,NA,NA,J. Balk,A.Machnis,888.86,right,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_h,n,1,14-08-18,14-04-19,0.375,T. Moeller,14-04-19,0.375,-12.06,NA,NA,J. Balk,A.Machnis,937.98,right,NA,post,5411.65,M. Sheffer,NA,yes
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_a,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_b,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_c,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_d,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_e,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_f,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_g,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-57,E18-Paernu-57_h,n,2,27-08-18,27-04-19,0.625,M. Sheffer,27-04-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,5411.65,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_a,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-24.04,D,C,A.Machnis,A.Machnis,573.86,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_b,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-28.1,D,C,A.Machnis,A.Machnis,590.76,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_c,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-28.65,D,C,A.Machnis,A.Machnis,561.18,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_d,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-29.91,D,C,A.Machnis,A.Machnis,551.86,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_e,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-29.24,D,C,A.Machnis,A.Machnis,568,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_f,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-28.46,D,C,A.Machnis,A.Machnis,562.63,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_g,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-28.32,D,C,A.Machnis,A.Machnis,538.22,right,NA,post,5529.23,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-6,E18-Paernu-6_h,n,1,18-08-18,18-04-19,0.375,M. Sheffer,18-04-19,0.388888889,-29.65,D,C,A.Machnis,A.Machnis,548.84,right,NA,post,5529.23,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_a,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.34,C,E,J. Balk,A.Machnis,928.95,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_b,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-28.49,C,E,J. Balk,A.Machnis,871.92,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_c,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.77,C,E,J. Balk,A.Machnis,865.16,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_d,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.03,C,E,J. Balk,A.Machnis,844.02,right,deformed,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_e,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.47,C,E,J. Balk,A.Machnis,888.14,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_f,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.71,C,E,J. Balk,A.Machnis,916.18,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_g,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-26.7,C,E,J. Balk,A.Machnis,893.08,left,photo of left leg,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_h,n,1,11-08-18,11-04-19,0.625,T. Moeller,11-04-19,0.604166667,-27.36,C,E,J. Balk,A.Machnis,924.75,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_a,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-11.97,A,B,A.Machnis,A.Machnis,594.79,right,NA,post,6376.22,M. Sheffer,NA,yes
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_b,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-26.32,A,B,A.Machnis,A.Machnis,592.44,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_c,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-22.56,A,B,A.Machnis,A.Machnis,603.65,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_d,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-22.63,A,B,A.Machnis,A.Machnis,531.43,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_e,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-22.53,A,B,A.Machnis,A.Machnis,619.86,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_f,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-27.94,A,B,A.Machnis,A.Machnis,565.91,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_g,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-27.62,A,B,A.Machnis,A.Machnis,547.47,right,NA,post,6376.22,M. Sheffer,NA,
France,Estonia,Paernu,E18-Paernu-64,E18-Paernu-64_h,n,2,26-08-18,26-04-19,0.375,T. Moeller,26-04-19,0.375,-27.24,A,B,A.Machnis,A.Machnis,595.8,right,NA,post,6376.22,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-68,E18-Paernu-68_a,n,1,07-08-18,11-04-19,0.375,M. Sheffer,11-04-19,0.375,-28.2,A,D,A.Machnis,A.Machnis,563.67,right,NA,post,6334.22,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-68,E18-Paernu-68_b,n,1,07-08-18,11-04-19,0.375,M. Sheffer,11-04-19,0.375,-29.53,A,D,A.Machnis,A.Machnis,549.92,right,NA,post,6334.22,M. Sheffer,NA,
Estonia,Estonia,Paernu,E18-Paernu-68,E18-Paernu-68_c,n,1,07-08-18,11-04-19,0.375,M. Sheffer,11-04-19,0.375,-14.3,A,D,NA,NA,NA,NA,deformed,post,6334.22,M. Sheffer,NA,yes
Estonia,Estonia,Paernu,E18-Paernu-68,E18-Paernu-68_d,n,1,07-08-18,11-04-19,0.375,M. Sheffer,11-04-19,0.375,-28.12,A,D,A.Machnis,A.Machnis,579.04,right,NA,post,6334.22,M. Sheffer,NA,
